,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close
0,HC,2014-03-21,HC1407,3250.0,3300.0,3308.0,3240.0,0,1490,3316.0,3270.0,3316.0,140,3580.0,3050.0,3250.0,10,-0.0048250904704463205,,,,,,,,,,,,,,0.0018050541516245312,0.01624548736462092,0.01564380264741279,0.011432009626955456,0.01744885679903732,,,,0.0024242424242424242,0.01818181818181818
1,,2014-03-24,HC1410,3290.072202166065,3305.956678700361,3305.956678700361,3242.418772563177,0,86810,3300.0,3280.14440433213,3276.173285198556,47616,3407.220216606498,3145.126353790614,3314.0,10,0.0018050541516245312,,,,,,,,,,,,,,0.014414414414414413,0.013813813813813865,0.00960960960960961,0.015615615615615648,0.02402402402402402,,,,0.0,0.01921921921921922
2,,2014-03-25,HC1410,3301.985559566787,3353.610108303249,3375.451263537906,3296.028880866426,0,119854,3305.956678700361,3333.754512635379,3280.14440433213,61256,3411.191335740072,3147.111913357401,3326.0,10,0.014414414414414413,,,,,,,,,,,,,,-0.0005920663114268289,-0.004736530491415038,0.0011841326228537933,0.009473060982830076,0.01065719360568387,,,,0.00651272942569566,0.01716992303137953
3,,2014-03-26,HC1410,3345.667870036101,3351.624548736462,3357.581227436823,3329.783393501805,0,37876,3353.610108303249,3343.682310469314,3333.754512635379,60560,3466.787003610109,3198.736462093863,3370.0,10,-0.0005920663114268289,,,,,,,,,,,,,,-0.0041469194312796715,0.001777251184834106,0.010071090047393313,0.011255924170616095,0.004146919431279535,,,,0.001777251184834106,0.006516587677725101
4,,2014-03-27,HC1410,3343.682310469314,3337.725631768953,3361.552346570397,3325.812274368231,0,40230,3351.624548736462,3339.71119133574,3343.682310469314,61430,3476.714801444043,3208.664259927798,3368.0,10,-0.0041469194312796715,0.007794287896614535,,,,,,,,,,,,,0.0059488399762046736,0.014277215942891134,0.015466983938132096,0.00832837596668646,0.014277215942891134,,,,0.0071386079714454995,0.0035693039857227498
5,,2014-03-28,HC1410,3351.624548736462,3357.581227436823,3361.552346570397,3335.740072202166,0,34290,3337.725631768953,3347.653429602888,3339.71119133574,63080,3472.743682310469,3204.693140794224,3376.0,10,0.0059488399762046736,0.0071276483691997666,,,,,,,,,,,,,0.008279124778237694,0.009461856889414547,0.002365464222353569,0.008279124778237694,0.017149615612063747,0.8153119562515536,1.0245808237017744,0.015466983938132096,0.0011827321111767166,0.0065050266114724834
6,,2014-03-31,HC1410,3371.480144404332,3385.379061371841,3397.292418772563,3357.581227436823,0,60970,3357.581227436823,3377.436823104693,3347.653429602888,65640,3480.685920577617,3212.635379061372,3396.0,10,0.008279124778237694,0.007331114971410978,,,,,,,,,,,,,0.001173020527859271,-0.005865102639296221,0.0,0.008797653958944197,0.02052785923753664,-0.7535724701079032,0.28573240329740013,0.019515079834417453,0.0035190615835776788,0.008211143695014628
7,,2014-04-01,HC1410,3387.364620938628,3389.350180505415,3393.321299638989,3371.480144404332,0,17896,3385.379061371841,3381.407942238267,3377.436823104693,64136,3512.454873646209,3240.43321299639,3412.0,10,0.001173020527859271,0.005003009538395003,,,,,,,,,,,,,-0.007029876977152966,-0.00117164616285885,0.00761570005858219,0.019332161687170422,0.01113063854715874,-1.6722650483844514,0.043875685557586835,0.009970674486803468,0.0011716461628587158,0.005272407732864758
8,,2014-04-02,HC1410,3385.379061371841,3365.523465703971,3401.263537906137,3363.537906137184,0,28570,3389.350180505415,3379.42238267148,3381.407942238267,68700,3516.425992779783,3244.404332129964,3410.0,10,-0.007029876977152966,0.006487602370481447,,,,,,,,,,,,,0.005899705014749296,0.014749262536873104,0.0265486725663717,0.018289085545722762,0.016519174041297865,-0.5200044702726866,0.12691779967568917,0.00995899238429989,0.010619469026548705,0.0005899705014748755
9,,2014-04-03,HC1410,3359.56678700361,3385.379061371841,3389.350180505415,3357.581227436823,0,20706,3365.523465703971,3373.465703971119,3379.42238267148,68410,3514.440433212997,3242.418772563177,3384.0,10,0.005899705014749296,0.006099242746595419,,,,,,,,,,,,,0.008797653958944197,0.02052785923753664,0.01231671554252201,0.010557184750733035,0.0070381231671553576,-0.6833741687084354,0.10160116448326055,0.006489675516224171,0.001173020527859271,0.008211143695014628
10,,2014-04-04,HC1410,3387.364620938628,3415.162454873646,3415.162454873646,3377.436823104693,0,21360,3385.379061371841,3397.292418772563,3373.465703971119,70094,3506.498194945848,3238.447653429603,3412.0,10,0.008797653958944197,0.006575103824512132,,,,,,,,,,,,,0.011627906976744252,0.0034883720930233555,0.0017441860465116112,-0.0017441860465116112,-0.0005813953488371594,-0.6244566792234135,0.10252887004823856,0.008797653958944197,0.0,0.01104651162790696
11,,2014-04-08,HC1410,3425.090252707581,3454.873646209386,3462.815884476534,3417.148014440433,0,40286,3415.162454873646,3442.960288808664,3397.292418772563,80872,3532.310469314079,3260.28880866426,3450.0,10,0.011627906976744252,0.007321499932964248,,,,,,,,,,,,,-0.00804597701149422,-0.009770114942528817,-0.01321839080459775,-0.012068965517241395,-0.009195402298850575,-0.9683520599250937,0.21730818615002712,0.01162790697674412,0.0022988505747125777,0.01091954022988504
12,,2014-04-09,HC1410,3462.815884476534,3427.075812274368,3462.815884476534,3419.13357400722,0,32902,3454.873646209386,3437.003610108303,3442.960288808664,81834,3579.963898916968,3303.971119133574,3488.0,10,-0.00804597701149422,0.00916870380136126,,,,,,,,,,,,,-0.0017381228273465818,-0.00521436848203948,-0.004055619930475136,-0.0011587485515643437,-0.009849362688296722,0.3724867199523408,0.2188396478385597,0.021264367816091836,0.010428736964078695,0.0023174971031286874
13,,2014-04-10,HC1410,3425.090252707581,3421.119133574007,3444.945848375451,3417.148014440433,0,19630,3427.075812274368,3431.046931407942,3437.003610108303,81232,3574.007220216607,3298.014440433213,3450.0,10,-0.0017381228273465818,0.00806923535516765,,,,,,,,,,,,,-0.0034822983168891135,-0.002321532211259365,0.0005803830528149409,-0.008125362739407976,-0.009866511897852533,-0.2717160051060726,0.1531392819610431,0.017381228273464625,0.0069645966337783605,0.0011607661056296159
14,,2014-04-11,HC1410,3405.234657039711,3409.205776173285,3427.075812274368,3405.234657039711,0,13100,3421.119133574007,3415.162454873646,3431.046931407942,76840,3568.050541516246,3292.057761732852,3430.0,10,-0.0034822983168891135,0.008400021310975957,,,,,,,,,,,,,0.0011648223645894335,0.00407687827606295,-0.004659289458357601,-0.006406523005241684,-0.02329644729178787,-0.3874681609780948,0.10377683671459523,0.005803830528148478,0.005241700640652384,0.0011648223645894335
15,,2014-04-14,HC1410,3407.220216606498,3413.176895306859,3438.98916967509,3407.220216606498,0,12642,3409.205776173285,3421.119133574007,3415.162454873646,77020,3550.180505415162,3278.158844765343,3432.0,10,0.0011648223645894335,0.007355361615379026,,,,,,,,,,,,,0.002908667830133815,-0.00581733566026763,-0.007562536358347893,-0.024432809773123808,-0.028504944735311177,-0.6654961832061068,0.09013534617386777,-0.0023296447291787335,0.007562536358347893,0.0017452006980802626
16,,2014-04-15,HC1410,3417.148014440433,3423.104693140794,3423.104693140794,3393.321299638989,0,20724,3413.176895306859,3405.234657039711,3421.119133574007,75524,3556.137184115523,3284.115523465704,3442.0,10,0.002908667830133815,0.004266159482820606,,,,,,,,,,,,,-0.008700696055684505,-0.010440835266821378,-0.027262180974477874,-0.031322505800464,-0.027262180974477874,-1.5473817433950325,-0.06943650999740328,-0.011052937754508418,0.0,0.008700696055684505
17,,2014-04-16,HC1410,3421.119133574007,3393.321299638989,3421.119133574007,3385.379061371841,0,18538,3423.104693140794,3393.321299638989,3405.234657039711,68152,3540.252707581227,3268.231046931408,3446.0,10,-0.008700696055684505,0.00450753792398251,,,,,,,,,,,,,-0.0017554125219426397,-0.018724400234054868,-0.022820362785254452,-0.018724400234054868,-0.011117612638970141,-0.6931094383323683,-0.1811609554578677,-0.001740139211137007,0.00819192510239903,0.002340550029256808
18,,2014-04-17,HC1410,3403.249097472924,3387.364620938628,3403.249097472924,3385.379061371841,0,5590,3393.321299638989,3393.321299638989,3393.321299638989,67404,3528.339350180505,3256.317689530686,3428.0,10,-0.0017554125219426397,0.004507322651301375,,,,,,,,,,,,,-0.016998827667057327,-0.021101992966002278,-0.016998827667057327,-0.009378663540445486,-0.006447831184056255,-0.7573632538569425,-0.20289940133818524,-0.005266237565827919,0.004689331770222743,0.0005861664712777926
19,,2014-04-18,HC1410,3385.379061371841,3329.783393501805,3387.364620938628,3321.841155234657,0,51760,3387.364620938628,3345.667870036101,3393.321299638989,66498,3528.339350180505,3256.317689530686,3410.0,10,-0.016998827667057327,0.00818874964264332,0.007644549184618978,,,,,-2.223653384461099,-2.058960854876834,-0.2894466523456631,,,,,-0.004174120453190271,0.0,0.007751937984496003,0.010733452593917605,0.0071556350626117374,6.915921288014311,-0.15343303068067177,-0.007033997655334048,0.017292784734645076,0.002385211687537337
20,,2014-04-21,HC1410,3315.884476534296,3315.884476534296,3339.71119133574,3315.884476534296,0,8292,3329.783393501805,3325.812274368231,3345.667870036101,64836,3478.70036101083,3210.649819494585,3340.0,10,-0.004174120453190271,0.007560674734950182,0.007623225925288851,,,,,-0.5475530299244161,-1.7283159027682038,-0.7196823506735561,0.14119040331595636,,,,0.004191616766467117,0.011976047904191546,0.014970059880239467,0.011377245508982017,-0.001197604790419196,-0.08404173106646058,-0.183223555595657,-0.029218843172331487,0.007185628742514901,0.0
