,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close,corr_price_vol,corr_price_oi,corr_ret_vol,corr_ret_oi,corr_ret_dvol,corr_ret_doi,turnover,sigma_turnover,ave_turnover,norm_turn_std,vol_skew5,vol_skew14,vol_skew20,vol_skew63,vol_skew126,vol_skew252,price_skew5,price_skew14,price_skew20,price_skew63,price_skew126,price_skew252
0,I,2013-10-18,I1403,974.0,986.0,994.0,971.0,0,25394,950.0,985.0,950.0,7604,1026.0,874.0,974.0,100,0.037894736842105266,,,,,,,,,,,,,,-0.008188331627431012,-0.029682702149437114,-0.03889457523029687,-0.05220061412487219,-0.06038894575230309,,,,0.008113590263691683,0.015212981744421906,,,,,,,25038484.0,,,,,,,,,,,,,,,
1,,2013-10-21,I1405,984.990788126919,977.926305015353,985.9999999999999,968.8433981576253,0,95432,985.9999999999999,975.9078812691913,983.9815762538382,68130,1023.340839303992,944.6223132036847,976.0,100,-0.008188331627430897,,,,,,,,,,,,,,-0.02167182662538696,-0.03095975232198137,-0.04437564499484008,-0.052631578947368446,-0.047471620227038214,,,,0.008255933952528365,0.009287925696594411,,,,,,,93325463.14022517,,,,,,,,,,,,,,,
2,,2013-10-22,I1405,971.8710337768679,956.732855680655,974.8986693961104,956.732855680655,0,91296,977.926305015353,964.8065506653019,975.9078812691913,76004,1014.257932446264,937.5578300921187,963.0,100,-0.02167182662538696,,,,,,,,,,,,,,-0.009493670886075932,-0.023206751054852398,-0.03164556962025323,-0.02637130801687771,-0.028481012658227917,,,,0.018987341772151865,0.0,,,,,,,87345882.79222108,,,,,,,,,,,,,,,
3,,2013-10-23,I1405,957.7420675537359,947.6499488229273,961.7789150460593,944.6223132036847,0,116490,956.732855680655,952.6960081883316,964.8065506653019,81162,1003.156601842375,926.4564994882292,949.0,100,-0.009493670886075932,,,,,,,,,,,,,,-0.013844515441959627,-0.022364217252396245,-0.017039403620873358,-0.019169329073482514,-0.01597444089456878,,,,0.014909478168264084,0.0031948881789137322,,,,,,,110391742.5383828,,,,,,,,,,,,,,,
4,,2013-10-24,I1405,946.6407369498464,934.530194472876,947.6499488229273,924.4380757420674,0,169028,947.6499488229273,936.5486182190377,952.6960081883316,87872,990.0368474923233,915.3551688843397,938.0,100,-0.013844515441959627,0.023493021502169087,,,,,,,,,,,,,-0.008639308855291562,-0.0032397408207343356,-0.005399568034557226,-0.0021598272138228904,-0.004319654427645781,,,,0.01403887688984891,0.010799136069114453,,,,,,,157961769.7113613,,,,-0.20325256081529758,,,,,,0.0787273512356805,,,,,
5,,2013-10-25,I1405,936.5486182190377,926.4564994882292,944.6223132036847,925.4472876151483,0,104060,934.530194472876,935.5394063459569,936.5486182190377,86472,973.8894575230296,899.207778915046,928.0,100,-0.008639308855291562,0.005665152686308754,,,,,,,,,,,,,0.005446623093681908,0.003267973856209145,0.00653594771241829,0.004357298474945526,0.02614379084967328,0.46540218188702465,0.8975327749453751,-0.05291576673866106,0.019607843137254992,0.0010893246187363816,,,,,,,96407063.33674513,,,,1.7550431931341104,,,,,,0.6073287271566782,,,,,
6,,2013-10-28,I1405,928.4749232343909,931.5025588536334,936.5486182190377,925.4472876151483,0,83790,926.4564994882292,930.4933469805526,935.5394063459569,93480,972.8802456499487,898.1985670419651,920.0,100,0.005446623093681908,0.009887767593546214,,,,,,,,,,,,,-0.002166847237269769,0.0010834236186348844,-0.0010834236186348844,0.020585048754062925,0.029252437703142002,-0.11187776282913704,0.29315847904524006,-0.05337690631808282,0.005417118093174422,0.006500541711809306,,,,,,,78050599.40634595,,,,1.5283724792524775,,,,,,0.653067230704857,,,,,
7,,2013-10-29,I1405,932.5117707267143,929.4841351074717,933.5209825997952,921.4104401228249,0,105876,931.5025588536334,925.4472876151483,930.4933469805526,99058,966.8249744114636,894.1617195496417,924.0,100,-0.002166847237269769,0.007518097554799322,,,,,,,,,,,,,0.0032573289902280075,0.0010857763300760024,0.022801302931596174,0.031487513572204195,0.027144408251900183,0.17400644468313642,0.24661959777492512,-0.026002166847237346,0.00434310532030401,0.00868621064060802,,,,,,,98410062.28863868,,,,1.4606553744167905,,,,,,1.552478329835733,,,,,
8,,2013-10-30,I1405,927.46571136131,932.5117707267143,938.5670419651996,924.4380757420674,0,118272,929.4841351074717,930.4933469805526,925.4472876151483,91262,961.7789150460593,889.1156601842374,919.0,100,0.0032573289902280075,0.008068764082828157,,,,,,,,,,,,,-0.0021645021645021606,0.01948051948051957,0.028138528138528213,0.02380952380952389,0.02164502164502173,0.016831009860591637,0.10196046760483757,-0.021715526601520173,0.006493506493506604,0.008658008658008642,,,,,,,110290032.14738995,,,,1.4025875370134053,,,,,,-0.5429956004289367,,,,,
9,,2013-10-31,I1405,933.5209825997952,930.4933469805526,935.5394063459569,928.4749232343909,0,74672,932.5117707267143,931.5025588536334,930.4933469805526,84820,966.8249744114636,894.1617195496417,925.0,100,-0.0021645021645021606,0.005492105539511252,,,,,,,,,,,,,0.021691973969631323,0.030368763557483802,0.026030368763557563,0.023861171366594443,0.024945770065076003,-0.7977881493506493,-0.03344217746707282,-0.0010822510822510803,0.0054229934924077995,0.00216919739696312,,,,,,,69481799.20573182,,,,-0.30161151866344965,,,,,,-1.032658937451508,,,,,
